student_id,name,total_attempts,correct_answers,accuracy,topic_accuracy,preferred_topic,last_difficulty,next_suggested_difficulty
705,Student_705,36,18,0.5,"{'Java Basics': 0.53, 'Java OOP': 0.26, 'Java Multithreading': 0.9, 'Java Exceptions': 0.42, 'Java Collections': 0.58}",Java Exceptions,easy,medium
706,Student_706,98,14,0.14,"{'Java Basics': 0.38, 'Java OOP': 0.82, 'Java Multithreading': 0.78, 'Java Exceptions': 0.31, 'Java Collections': 0.8}",Java Collections,easy,easy
707,Student_707,68,62,0.91,"{'Java Basics': 0.21, 'Java OOP': 0.43, 'Java Multithreading': 0.52, 'Java Exceptions': 0.3, 'Java Collections': 0.8}",Java Basics,medium,hard
708,Student_708,32,11,0.34,"{'Java Basics': 0.8, 'Java OOP': 0.39, 'Java Multithreading': 0.31, 'Java Exceptions': 0.22, 'Java Collections': 0.62}",Java OOP,easy,easy
709,Student_709,29,16,0.55,"{'Java Basics': 0.31, 'Java OOP': 0.37, 'Java Multithreading': 0.53, 'Java Exceptions': 0.83, 'Java Collections': 0.59}",Java Collections,easy,medium
710,Student_710,77,74,0.96,"{'Java Basics': 0.68, 'Java OOP': 0.27, 'Java Multithreading': 0.78, 'Java Exceptions': 0.62, 'Java Collections': 0.54}",Java Collections,medium,hard
711,Student_711,55,24,0.44,"{'Java Basics': 0.42, 'Java OOP': 0.57, 'Java Multithreading': 0.24, 'Java Exceptions': 0.87, 'Java Collections': 0.32}",Java OOP,easy,medium
712,Student_712,77,72,0.94,"{'Java Basics': 0.54, 'Java OOP': 0.52, 'Java Multithreading': 0.23, 'Java Exceptions': 0.47, 'Java Collections': 0.34}",Java Basics,medium,hard
713,Student_713,26,22,0.85,"{'Java Basics': 0.31, 'Java OOP': 0.26, 'Java Multithreading': 0.42, 'Java Exceptions': 0.29, 'Java Collections': 0.26}",Java Multithreading,medium,hard
714,Student_714,75,37,0.49,"{'Java Basics': 0.57, 'Java OOP': 0.81, 'Java Multithreading': 0.28, 'Java Exceptions': 0.67, 'Java Collections': 0.38}",Java Collections,easy,medium
715,Student_715,53,22,0.42,"{'Java Basics': 0.72, 'Java OOP': 0.9, 'Java Multithreading': 0.73, 'Java Exceptions': 0.41, 'Java Collections': 0.78}",Java OOP,easy,medium
716,Student_716,27,23,0.85,"{'Java Basics': 0.56, 'Java OOP': 0.31, 'Java Multithreading': 0.27, 'Java Exceptions': 0.56, 'Java Collections': 0.42}",Java Multithreading,medium,hard
717,Student_717,26,14,0.54,"{'Java Basics': 0.25, 'Java OOP': 0.64, 'Java Multithreading': 0.68, 'Java Exceptions': 0.41, 'Java Collections': 0.45}",Java OOP,easy,medium
718,Student_718,91,56,0.62,"{'Java Basics': 0.24, 'Java OOP': 0.9, 'Java Multithreading': 0.28, 'Java Exceptions': 0.24, 'Java Collections': 0.35}",Java OOP,easy,medium
719,Student_719,51,49,0.96,"{'Java Basics': 0.34, 'Java OOP': 0.77, 'Java Multithreading': 0.47, 'Java Exceptions': 0.7, 'Java Collections': 0.47}",Java Multithreading,medium,hard
720,Student_720,74,48,0.65,"{'Java Basics': 0.56, 'Java OOP': 0.67, 'Java Multithreading': 0.7, 'Java Exceptions': 0.22, 'Java Collections': 0.54}",Java Multithreading,easy,medium
721,Student_721,36,8,0.22,"{'Java Basics': 0.44, 'Java OOP': 0.44, 'Java Multithreading': 0.83, 'Java Exceptions': 0.55, 'Java Collections': 0.55}",Java Basics,easy,easy
722,Student_722,97,97,1.0,"{'Java Basics': 0.27, 'Java OOP': 0.51, 'Java Multithreading': 0.31, 'Java Exceptions': 0.49, 'Java Collections': 0.53}",Java Multithreading,medium,hard
723,Student_723,40,15,0.38,"{'Java Basics': 0.69, 'Java OOP': 0.6, 'Java Multithreading': 0.28, 'Java Exceptions': 0.5, 'Java Collections': 0.81}",Java Basics,easy,easy
724,Student_724,85,41,0.48,"{'Java Basics': 0.88, 'Java OOP': 0.82, 'Java Multithreading': 0.29, 'Java Exceptions': 0.5, 'Java Collections': 0.25}",Java Basics,easy,medium
725,Student_725,21,6,0.29,"{'Java Basics': 0.36, 'Java OOP': 0.52, 'Java Multithreading': 0.73, 'Java Exceptions': 0.78, 'Java Collections': 0.28}",Java OOP,easy,easy
726,Student_726,54,24,0.44,"{'Java Basics': 0.56, 'Java OOP': 0.87, 'Java Multithreading': 0.78, 'Java Exceptions': 0.27, 'Java Collections': 0.38}",Java Collections,easy,medium
727,Student_727,41,34,0.83,"{'Java Basics': 0.73, 'Java OOP': 0.87, 'Java Multithreading': 0.68, 'Java Exceptions': 0.66, 'Java Collections': 0.31}",Java Exceptions,medium,hard
728,Student_728,68,15,0.22,"{'Java Basics': 0.41, 'Java OOP': 0.3, 'Java Multithreading': 0.58, 'Java Exceptions': 0.74, 'Java Collections': 0.66}",Java Collections,easy,easy
729,Student_729,38,5,0.13,"{'Java Basics': 0.48, 'Java OOP': 0.32, 'Java Multithreading': 0.69, 'Java Exceptions': 0.53, 'Java Collections': 0.46}",Java Collections,easy,easy
730,Student_730,30,21,0.7,"{'Java Basics': 0.33, 'Java OOP': 0.41, 'Java Multithreading': 0.26, 'Java Exceptions': 0.87, 'Java Collections': 0.46}",Java Collections,easy,medium
731,Student_731,68,25,0.37,"{'Java Basics': 0.64, 'Java OOP': 0.75, 'Java Multithreading': 0.85, 'Java Exceptions': 0.46, 'Java Collections': 0.69}",Java Collections,easy,easy
732,Student_732,84,6,0.07,"{'Java Basics': 0.39, 'Java OOP': 0.56, 'Java Multithreading': 0.46, 'Java Exceptions': 0.51, 'Java Collections': 0.55}",Java OOP,easy,easy
733,Student_733,73,50,0.68,"{'Java Basics': 0.59, 'Java OOP': 0.51, 'Java Multithreading': 0.65, 'Java Exceptions': 0.38, 'Java Collections': 0.65}",Java Basics,easy,medium
734,Student_734,40,18,0.45,"{'Java Basics': 0.5, 'Java OOP': 0.58, 'Java Multithreading': 0.68, 'Java Exceptions': 0.29, 'Java Collections': 0.51}",Java OOP,easy,medium
735,Student_735,69,35,0.51,"{'Java Basics': 0.48, 'Java OOP': 0.87, 'Java Multithreading': 0.47, 'Java Exceptions': 0.42, 'Java Collections': 0.65}",Java OOP,easy,medium
736,Student_736,70,58,0.83,"{'Java Basics': 0.56, 'Java OOP': 0.85, 'Java Multithreading': 0.58, 'Java Exceptions': 0.43, 'Java Collections': 0.85}",Java Collections,medium,hard
737,Student_737,69,28,0.41,"{'Java Basics': 0.54, 'Java OOP': 0.87, 'Java Multithreading': 0.24, 'Java Exceptions': 0.34, 'Java Collections': 0.36}",Java Basics,easy,medium
738,Student_738,23,18,0.78,"{'Java Basics': 0.8, 'Java OOP': 0.53, 'Java Multithreading': 0.54, 'Java Exceptions': 0.46, 'Java Collections': 0.27}",Java Exceptions,medium,hard
739,Student_739,55,52,0.95,"{'Java Basics': 0.84, 'Java OOP': 0.38, 'Java Multithreading': 0.79, 'Java Exceptions': 0.66, 'Java Collections': 0.36}",Java Basics,medium,hard
740,Student_740,31,7,0.23,"{'Java Basics': 0.26, 'Java OOP': 0.78, 'Java Multithreading': 0.74, 'Java Exceptions': 0.53, 'Java Collections': 0.39}",Java Exceptions,easy,easy
741,Student_741,96,38,0.4,"{'Java Basics': 0.27, 'Java OOP': 0.6, 'Java Multithreading': 0.66, 'Java Exceptions': 0.49, 'Java Collections': 0.79}",Java Multithreading,easy,easy
742,Student_742,81,72,0.89,"{'Java Basics': 0.75, 'Java OOP': 0.67, 'Java Multithreading': 0.81, 'Java Exceptions': 0.48, 'Java Collections': 0.73}",Java Collections,medium,hard
743,Student_743,61,18,0.3,"{'Java Basics': 0.29, 'Java OOP': 0.46, 'Java Multithreading': 0.22, 'Java Exceptions': 0.32, 'Java Collections': 0.71}",Java OOP,easy,easy
744,Student_744,48,18,0.38,"{'Java Basics': 0.41, 'Java OOP': 0.31, 'Java Multithreading': 0.82, 'Java Exceptions': 0.55, 'Java Collections': 0.79}",Java OOP,easy,easy
745,Student_745,95,74,0.78,"{'Java Basics': 0.73, 'Java OOP': 0.66, 'Java Multithreading': 0.33, 'Java Exceptions': 0.77, 'Java Collections': 0.57}",Java Exceptions,medium,hard
746,Student_746,47,35,0.74,"{'Java Basics': 0.55, 'Java OOP': 0.65, 'Java Multithreading': 0.77, 'Java Exceptions': 0.24, 'Java Collections': 0.71}",Java Basics,medium,hard
747,Student_747,84,36,0.43,"{'Java Basics': 0.56, 'Java OOP': 0.74, 'Java Multithreading': 0.62, 'Java Exceptions': 0.62, 'Java Collections': 0.89}",Java Exceptions,easy,medium
748,Student_748,37,8,0.22,"{'Java Basics': 0.45, 'Java OOP': 0.52, 'Java Multithreading': 0.32, 'Java Exceptions': 0.87, 'Java Collections': 0.52}",Java Exceptions,easy,easy
749,Student_749,78,38,0.49,"{'Java Basics': 0.57, 'Java OOP': 0.65, 'Java Multithreading': 0.27, 'Java Exceptions': 0.42, 'Java Collections': 0.65}",Java Exceptions,easy,medium
750,Student_750,36,6,0.17,"{'Java Basics': 0.76, 'Java OOP': 0.68, 'Java Multithreading': 0.23, 'Java Exceptions': 0.51, 'Java Collections': 0.58}",Java Basics,easy,easy
751,Student_751,89,19,0.21,"{'Java Basics': 0.89, 'Java OOP': 0.82, 'Java Multithreading': 0.35, 'Java Exceptions': 0.38, 'Java Collections': 0.89}",Java Exceptions,easy,easy
752,Student_752,82,42,0.51,"{'Java Basics': 0.4, 'Java OOP': 0.89, 'Java Multithreading': 0.45, 'Java Exceptions': 0.88, 'Java Collections': 0.28}",Java Basics,easy,medium
753,Student_753,25,15,0.6,"{'Java Basics': 0.25, 'Java OOP': 0.45, 'Java Multithreading': 0.88, 'Java Exceptions': 0.64, 'Java Collections': 0.43}",Java Basics,easy,medium
754,Student_754,29,23,0.79,"{'Java Basics': 0.28, 'Java OOP': 0.2, 'Java Multithreading': 0.29, 'Java Exceptions': 0.38, 'Java Collections': 0.64}",Java Basics,medium,hard
755,Student_755,39,19,0.49,"{'Java Basics': 0.53, 'Java OOP': 0.82, 'Java Multithreading': 0.62, 'Java Exceptions': 0.55, 'Java Collections': 0.88}",Java Collections,easy,medium
756,Student_756,70,41,0.59,"{'Java Basics': 0.56, 'Java OOP': 0.7, 'Java Multithreading': 0.65, 'Java Exceptions': 0.64, 'Java Collections': 0.52}",Java Exceptions,easy,medium
757,Student_757,45,5,0.11,"{'Java Basics': 0.24, 'Java OOP': 0.71, 'Java Multithreading': 0.46, 'Java Exceptions': 0.41, 'Java Collections': 0.68}",Java Multithreading,easy,easy
758,Student_758,22,19,0.86,"{'Java Basics': 0.65, 'Java OOP': 0.83, 'Java Multithreading': 0.58, 'Java Exceptions': 0.7, 'Java Collections': 0.6}",Java Collections,medium,hard
759,Student_759,68,47,0.69,"{'Java Basics': 0.64, 'Java OOP': 0.81, 'Java Multithreading': 0.46, 'Java Exceptions': 0.87, 'Java Collections': 0.72}",Java Collections,easy,medium
760,Student_760,57,47,0.82,"{'Java Basics': 0.84, 'Java OOP': 0.57, 'Java Multithreading': 0.47, 'Java Exceptions': 0.45, 'Java Collections': 0.83}",Java Multithreading,medium,hard
761,Student_761,77,13,0.17,"{'Java Basics': 0.46, 'Java OOP': 0.89, 'Java Multithreading': 0.67, 'Java Exceptions': 0.26, 'Java Collections': 0.47}",Java OOP,easy,easy
762,Student_762,53,53,1.0,"{'Java Basics': 0.43, 'Java OOP': 0.43, 'Java Multithreading': 0.43, 'Java Exceptions': 0.87, 'Java Collections': 0.33}",Java OOP,medium,hard
763,Student_763,87,54,0.62,"{'Java Basics': 0.56, 'Java OOP': 0.51, 'Java Multithreading': 0.65, 'Java Exceptions': 0.34, 'Java Collections': 0.38}",Java Collections,easy,medium
764,Student_764,40,38,0.95,"{'Java Basics': 0.83, 'Java OOP': 0.71, 'Java Multithreading': 0.88, 'Java Exceptions': 0.46, 'Java Collections': 0.84}",Java Exceptions,medium,hard
765,Student_765,59,8,0.14,"{'Java Basics': 0.65, 'Java OOP': 0.81, 'Java Multithreading': 0.45, 'Java Exceptions': 0.61, 'Java Collections': 0.88}",Java Multithreading,easy,easy
766,Student_766,28,25,0.89,"{'Java Basics': 0.72, 'Java OOP': 0.86, 'Java Multithreading': 0.89, 'Java Exceptions': 0.4, 'Java Collections': 0.5}",Java Exceptions,medium,hard
767,Student_767,45,40,0.89,"{'Java Basics': 0.4, 'Java OOP': 0.89, 'Java Multithreading': 0.74, 'Java Exceptions': 0.34, 'Java Collections': 0.86}",Java Collections,medium,hard
768,Student_768,55,31,0.56,"{'Java Basics': 0.28, 'Java OOP': 0.54, 'Java Multithreading': 0.55, 'Java Exceptions': 0.51, 'Java Collections': 0.56}",Java Basics,easy,medium
769,Student_769,87,67,0.77,"{'Java Basics': 0.51, 'Java OOP': 0.83, 'Java Multithreading': 0.87, 'Java Exceptions': 0.88, 'Java Collections': 0.9}",Java Collections,medium,hard
770,Student_770,30,22,0.73,"{'Java Basics': 0.23, 'Java OOP': 0.43, 'Java Multithreading': 0.23, 'Java Exceptions': 0.75, 'Java Collections': 0.86}",Java Basics,medium,hard
771,Student_771,64,6,0.09,"{'Java Basics': 0.55, 'Java OOP': 0.75, 'Java Multithreading': 0.2, 'Java Exceptions': 0.21, 'Java Collections': 0.44}",Java Collections,easy,easy
772,Student_772,98,10,0.1,"{'Java Basics': 0.68, 'Java OOP': 0.25, 'Java Multithreading': 0.77, 'Java Exceptions': 0.8, 'Java Collections': 0.3}",Java Multithreading,easy,easy
773,Student_773,31,11,0.35,"{'Java Basics': 0.55, 'Java OOP': 0.51, 'Java Multithreading': 0.26, 'Java Exceptions': 0.88, 'Java Collections': 0.58}",Java Multithreading,easy,easy
774,Student_774,25,24,0.96,"{'Java Basics': 0.44, 'Java OOP': 0.23, 'Java Multithreading': 0.62, 'Java Exceptions': 0.61, 'Java Collections': 0.88}",Java Multithreading,medium,hard
775,Student_775,92,90,0.98,"{'Java Basics': 0.44, 'Java OOP': 0.21, 'Java Multithreading': 0.28, 'Java Exceptions': 0.27, 'Java Collections': 0.83}",Java Multithreading,medium,hard
776,Student_776,62,22,0.35,"{'Java Basics': 0.43, 'Java OOP': 0.65, 'Java Multithreading': 0.68, 'Java Exceptions': 0.76, 'Java Collections': 0.32}",Java Multithreading,easy,easy
777,Student_777,87,18,0.21,"{'Java Basics': 0.75, 'Java OOP': 0.9, 'Java Multithreading': 0.32, 'Java Exceptions': 0.89, 'Java Collections': 0.82}",Java Multithreading,easy,easy
778,Student_778,95,69,0.73,"{'Java Basics': 0.79, 'Java OOP': 0.37, 'Java Multithreading': 0.25, 'Java Exceptions': 0.21, 'Java Collections': 0.7}",Java OOP,medium,hard
779,Student_779,52,39,0.75,"{'Java Basics': 0.25, 'Java OOP': 0.82, 'Java Multithreading': 0.62, 'Java Exceptions': 0.24, 'Java Collections': 0.43}",Java Multithreading,medium,hard
780,Student_780,59,40,0.68,"{'Java Basics': 0.21, 'Java OOP': 0.37, 'Java Multithreading': 0.89, 'Java Exceptions': 0.84, 'Java Collections': 0.54}",Java OOP,easy,medium
781,Student_781,63,9,0.14,"{'Java Basics': 0.39, 'Java OOP': 0.85, 'Java Multithreading': 0.7, 'Java Exceptions': 0.8, 'Java Collections': 0.68}",Java Exceptions,easy,easy
782,Student_782,87,64,0.74,"{'Java Basics': 0.2, 'Java OOP': 0.46, 'Java Multithreading': 0.87, 'Java Exceptions': 0.44, 'Java Collections': 0.34}",Java Collections,medium,hard
783,Student_783,30,26,0.87,"{'Java Basics': 0.4, 'Java OOP': 0.84, 'Java Multithreading': 0.87, 'Java Exceptions': 0.33, 'Java Collections': 0.25}",Java Basics,medium,hard
784,Student_784,72,11,0.15,"{'Java Basics': 0.86, 'Java OOP': 0.23, 'Java Multithreading': 0.82, 'Java Exceptions': 0.83, 'Java Collections': 0.84}",Java Basics,easy,easy
785,Student_785,32,16,0.5,"{'Java Basics': 0.56, 'Java OOP': 0.33, 'Java Multithreading': 0.6, 'Java Exceptions': 0.86, 'Java Collections': 0.29}",Java Basics,easy,medium
786,Student_786,48,40,0.83,"{'Java Basics': 0.77, 'Java OOP': 0.73, 'Java Multithreading': 0.52, 'Java Exceptions': 0.38, 'Java Collections': 0.56}",Java Multithreading,medium,hard
787,Student_787,29,20,0.69,"{'Java Basics': 0.85, 'Java OOP': 0.28, 'Java Multithreading': 0.48, 'Java Exceptions': 0.33, 'Java Collections': 0.85}",Java Basics,easy,medium
788,Student_788,31,9,0.29,"{'Java Basics': 0.37, 'Java OOP': 0.73, 'Java Multithreading': 0.57, 'Java Exceptions': 0.77, 'Java Collections': 0.62}",Java Multithreading,easy,easy
789,Student_789,36,29,0.81,"{'Java Basics': 0.63, 'Java OOP': 0.51, 'Java Multithreading': 0.63, 'Java Exceptions': 0.6, 'Java Collections': 0.77}",Java Exceptions,medium,hard
790,Student_790,39,30,0.77,"{'Java Basics': 0.4, 'Java OOP': 0.45, 'Java Multithreading': 0.72, 'Java Exceptions': 0.49, 'Java Collections': 0.54}",Java OOP,medium,hard
791,Student_791,48,44,0.92,"{'Java Basics': 0.22, 'Java OOP': 0.49, 'Java Multithreading': 0.84, 'Java Exceptions': 0.38, 'Java Collections': 0.21}",Java Exceptions,medium,hard
792,Student_792,22,10,0.45,"{'Java Basics': 0.44, 'Java OOP': 0.74, 'Java Multithreading': 0.47, 'Java Exceptions': 0.56, 'Java Collections': 0.63}",Java Exceptions,easy,medium
793,Student_793,97,6,0.06,"{'Java Basics': 0.43, 'Java OOP': 0.64, 'Java Multithreading': 0.87, 'Java Exceptions': 0.85, 'Java Collections': 0.68}",Java Exceptions,easy,easy
794,Student_794,35,19,0.54,"{'Java Basics': 0.46, 'Java OOP': 0.76, 'Java Multithreading': 0.61, 'Java Exceptions': 0.83, 'Java Collections': 0.21}",Java Exceptions,easy,medium
795,Student_795,89,57,0.64,"{'Java Basics': 0.33, 'Java OOP': 0.69, 'Java Multithreading': 0.3, 'Java Exceptions': 0.44, 'Java Collections': 0.44}",Java Multithreading,easy,medium
796,Student_796,86,69,0.8,"{'Java Basics': 0.63, 'Java OOP': 0.53, 'Java Multithreading': 0.38, 'Java Exceptions': 0.83, 'Java Collections': 0.23}",Java OOP,medium,hard
797,Student_797,22,12,0.55,"{'Java Basics': 0.39, 'Java OOP': 0.34, 'Java Multithreading': 0.51, 'Java Exceptions': 0.25, 'Java Collections': 0.51}",Java Basics,easy,medium
798,Student_798,75,58,0.77,"{'Java Basics': 0.85, 'Java OOP': 0.49, 'Java Multithreading': 0.5, 'Java Exceptions': 0.24, 'Java Collections': 0.85}",Java Multithreading,medium,hard
799,Student_799,91,49,0.54,"{'Java Basics': 0.66, 'Java OOP': 0.27, 'Java Multithreading': 0.26, 'Java Exceptions': 0.37, 'Java Collections': 0.25}",Java OOP,easy,medium
800,Student_800,78,40,0.51,"{'Java Basics': 0.42, 'Java OOP': 0.65, 'Java Multithreading': 0.52, 'Java Exceptions': 0.62, 'Java Collections': 0.45}",Java Basics,easy,medium
801,Student_801,55,44,0.8,"{'Java Basics': 0.51, 'Java OOP': 0.75, 'Java Multithreading': 0.43, 'Java Exceptions': 0.47, 'Java Collections': 0.89}",Java Exceptions,medium,hard
802,Student_802,50,29,0.58,"{'Java Basics': 0.62, 'Java OOP': 0.7, 'Java Multithreading': 0.73, 'Java Exceptions': 0.27, 'Java Collections': 0.36}",Java Exceptions,easy,medium
803,Student_803,98,58,0.59,"{'Java Basics': 0.52, 'Java OOP': 0.89, 'Java Multithreading': 0.4, 'Java Exceptions': 0.45, 'Java Collections': 0.51}",Java Multithreading,easy,medium
804,Student_804,38,37,0.97,"{'Java Basics': 0.35, 'Java OOP': 0.27, 'Java Multithreading': 0.61, 'Java Exceptions': 0.22, 'Java Collections': 0.62}",Java Exceptions,medium,hard
805,Student_805,48,44,0.92,"{'Java Basics': 0.23, 'Java OOP': 0.28, 'Java Multithreading': 0.24, 'Java Exceptions': 0.81, 'Java Collections': 0.46}",Java Collections,medium,hard
806,Student_806,46,20,0.43,"{'Java Basics': 0.64, 'Java OOP': 0.34, 'Java Multithreading': 0.8, 'Java Exceptions': 0.75, 'Java Collections': 0.88}",Java Collections,easy,medium
807,Student_807,32,11,0.34,"{'Java Basics': 0.86, 'Java OOP': 0.62, 'Java Multithreading': 0.83, 'Java Exceptions': 0.88, 'Java Collections': 0.25}",Java Basics,easy,easy
808,Student_808,36,35,0.97,"{'Java Basics': 0.79, 'Java OOP': 0.49, 'Java Multithreading': 0.38, 'Java Exceptions': 0.26, 'Java Collections': 0.38}",Java OOP,medium,hard
809,Student_809,26,25,0.96,"{'Java Basics': 0.72, 'Java OOP': 0.7, 'Java Multithreading': 0.69, 'Java Exceptions': 0.9, 'Java Collections': 0.35}",Java Collections,medium,hard
810,Student_810,59,55,0.93,"{'Java Basics': 0.81, 'Java OOP': 0.52, 'Java Multithreading': 0.41, 'Java Exceptions': 0.5, 'Java Collections': 0.82}",Java Collections,medium,hard
811,Student_811,52,41,0.79,"{'Java Basics': 0.76, 'Java OOP': 0.21, 'Java Multithreading': 0.28, 'Java Exceptions': 0.5, 'Java Collections': 0.57}",Java Basics,medium,hard
812,Student_812,38,34,0.89,"{'Java Basics': 0.78, 'Java OOP': 0.71, 'Java Multithreading': 0.39, 'Java Exceptions': 0.87, 'Java Collections': 0.35}",Java Exceptions,medium,hard
813,Student_813,46,6,0.13,"{'Java Basics': 0.48, 'Java OOP': 0.42, 'Java Multithreading': 0.33, 'Java Exceptions': 0.38, 'Java Collections': 0.38}",Java Multithreading,easy,easy
814,Student_814,38,36,0.95,"{'Java Basics': 0.66, 'Java OOP': 0.8, 'Java Multithreading': 0.67, 'Java Exceptions': 0.38, 'Java Collections': 0.7}",Java OOP,medium,hard
815,Student_815,63,51,0.81,"{'Java Basics': 0.79, 'Java OOP': 0.84, 'Java Multithreading': 0.55, 'Java Exceptions': 0.34, 'Java Collections': 0.52}",Java OOP,medium,hard
816,Student_816,84,60,0.71,"{'Java Basics': 0.46, 'Java OOP': 0.4, 'Java Multithreading': 0.39, 'Java Exceptions': 0.73, 'Java Collections': 0.45}",Java OOP,medium,hard
817,Student_817,64,17,0.27,"{'Java Basics': 0.31, 'Java OOP': 0.48, 'Java Multithreading': 0.44, 'Java Exceptions': 0.71, 'Java Collections': 0.79}",Java Collections,easy,easy
818,Student_818,89,62,0.7,"{'Java Basics': 0.25, 'Java OOP': 0.25, 'Java Multithreading': 0.63, 'Java Exceptions': 0.7, 'Java Collections': 0.31}",Java Exceptions,easy,medium
819,Student_819,45,42,0.93,"{'Java Basics': 0.33, 'Java OOP': 0.46, 'Java Multithreading': 0.5, 'Java Exceptions': 0.34, 'Java Collections': 0.87}",Java Multithreading,medium,hard
820,Student_820,30,23,0.77,"{'Java Basics': 0.69, 'Java OOP': 0.77, 'Java Multithreading': 0.25, 'Java Exceptions': 0.7, 'Java Collections': 0.79}",Java Exceptions,medium,hard
821,Student_821,29,16,0.55,"{'Java Basics': 0.84, 'Java OOP': 0.23, 'Java Multithreading': 0.46, 'Java Exceptions': 0.88, 'Java Collections': 0.6}",Java OOP,easy,medium
822,Student_822,36,18,0.5,"{'Java Basics': 0.89, 'Java OOP': 0.74, 'Java Multithreading': 0.59, 'Java Exceptions': 0.48, 'Java Collections': 0.57}",Java Multithreading,easy,medium
823,Student_823,66,18,0.27,"{'Java Basics': 0.87, 'Java OOP': 0.45, 'Java Multithreading': 0.67, 'Java Exceptions': 0.79, 'Java Collections': 0.32}",Java OOP,easy,easy
824,Student_824,52,11,0.21,"{'Java Basics': 0.79, 'Java OOP': 0.74, 'Java Multithreading': 0.64, 'Java Exceptions': 0.57, 'Java Collections': 0.63}",Java Exceptions,easy,easy
825,Student_825,86,14,0.16,"{'Java Basics': 0.39, 'Java OOP': 0.82, 'Java Multithreading': 0.77, 'Java Exceptions': 0.47, 'Java Collections': 0.85}",Java Collections,easy,easy
826,Student_826,27,6,0.22,"{'Java Basics': 0.6, 'Java OOP': 0.86, 'Java Multithreading': 0.23, 'Java Exceptions': 0.28, 'Java Collections': 0.26}",Java Basics,easy,easy
827,Student_827,25,7,0.28,"{'Java Basics': 0.77, 'Java OOP': 0.57, 'Java Multithreading': 0.22, 'Java Exceptions': 0.85, 'Java Collections': 0.35}",Java Basics,easy,easy
828,Student_828,58,10,0.17,"{'Java Basics': 0.45, 'Java OOP': 0.42, 'Java Multithreading': 0.24, 'Java Exceptions': 0.82, 'Java Collections': 0.51}",Java Multithreading,easy,easy
829,Student_829,62,14,0.23,"{'Java Basics': 0.35, 'Java OOP': 0.58, 'Java Multithreading': 0.88, 'Java Exceptions': 0.29, 'Java Collections': 0.25}",Java Exceptions,easy,easy
830,Student_830,99,40,0.4,"{'Java Basics': 0.84, 'Java OOP': 0.83, 'Java Multithreading': 0.86, 'Java Exceptions': 0.83, 'Java Collections': 0.29}",Java Multithreading,easy,easy
831,Student_831,32,19,0.59,"{'Java Basics': 0.36, 'Java OOP': 0.49, 'Java Multithreading': 0.5, 'Java Exceptions': 0.65, 'Java Collections': 0.5}",Java Multithreading,easy,medium
832,Student_832,30,12,0.4,"{'Java Basics': 0.22, 'Java OOP': 0.59, 'Java Multithreading': 0.23, 'Java Exceptions': 0.48, 'Java Collections': 0.33}",Java Exceptions,easy,easy
833,Student_833,22,8,0.36,"{'Java Basics': 0.43, 'Java OOP': 0.61, 'Java Multithreading': 0.54, 'Java Exceptions': 0.28, 'Java Collections': 0.76}",Java Basics,easy,easy
834,Student_834,55,24,0.44,"{'Java Basics': 0.81, 'Java OOP': 0.26, 'Java Multithreading': 0.3, 'Java Exceptions': 0.78, 'Java Collections': 0.37}",Java Basics,easy,medium
835,Student_835,68,13,0.19,"{'Java Basics': 0.55, 'Java OOP': 0.41, 'Java Multithreading': 0.45, 'Java Exceptions': 0.88, 'Java Collections': 0.75}",Java Multithreading,easy,easy
836,Student_836,82,80,0.98,"{'Java Basics': 0.75, 'Java OOP': 0.34, 'Java Multithreading': 0.75, 'Java Exceptions': 0.73, 'Java Collections': 0.86}",Java Basics,medium,hard
837,Student_837,68,12,0.18,"{'Java Basics': 0.75, 'Java OOP': 0.34, 'Java Multithreading': 0.76, 'Java Exceptions': 0.77, 'Java Collections': 0.71}",Java Collections,easy,easy
838,Student_838,75,40,0.53,"{'Java Basics': 0.8, 'Java OOP': 0.8, 'Java Multithreading': 0.27, 'Java Exceptions': 0.21, 'Java Collections': 0.78}",Java Collections,easy,medium
839,Student_839,88,13,0.15,"{'Java Basics': 0.61, 'Java OOP': 0.58, 'Java Multithreading': 0.67, 'Java Exceptions': 0.45, 'Java Collections': 0.64}",Java OOP,easy,easy
840,Student_840,24,5,0.21,"{'Java Basics': 0.73, 'Java OOP': 0.22, 'Java Multithreading': 0.89, 'Java Exceptions': 0.65, 'Java Collections': 0.63}",Java Exceptions,easy,easy
841,Student_841,55,39,0.71,"{'Java Basics': 0.39, 'Java OOP': 0.36, 'Java Multithreading': 0.48, 'Java Exceptions': 0.56, 'Java Collections': 0.35}",Java Exceptions,medium,hard
842,Student_842,82,24,0.29,"{'Java Basics': 0.34, 'Java OOP': 0.27, 'Java Multithreading': 0.5, 'Java Exceptions': 0.25, 'Java Collections': 0.77}",Java Collections,easy,easy
843,Student_843,40,31,0.78,"{'Java Basics': 0.44, 'Java OOP': 0.25, 'Java Multithreading': 0.69, 'Java Exceptions': 0.76, 'Java Collections': 0.87}",Java OOP,medium,hard
844,Student_844,51,50,0.98,"{'Java Basics': 0.6, 'Java OOP': 0.51, 'Java Multithreading': 0.58, 'Java Exceptions': 0.74, 'Java Collections': 0.31}",Java Exceptions,medium,hard
845,Student_845,59,14,0.24,"{'Java Basics': 0.3, 'Java OOP': 0.79, 'Java Multithreading': 0.79, 'Java Exceptions': 0.61, 'Java Collections': 0.8}",Java Multithreading,easy,easy
